NAME,SMILES
1263,[*:1]C#CCOCCOCCOCCOCCOCCOCCN[*:2]
1264,[*:1]NCCCCCCCCCCNC(=O)CO[*:2]
1265,[*:1]NCCCCCCCCCCCCNC(=O)CO[*:2]
1266,[*:1]CCCC1=CN(N=N1)CCOCCOCCOCCNC(=O)C[*:2]
1267,[*:1]CCCN1C=C(N=N1)COCCOCCOCCO[*:2]
1268,[*:1]CCCN1C=C(N=N1)CCCC[*:2]
1269,[*:1]CCCN1C=C(N=N1)COCCOCCOCCOC[*:2]
1270,[*:1]CC1=CN(N=N1)CCOCCOCCOCCOCCOCCOCC[*:2]
1271,[*:1]CCC1=CN(N=N1)CCOCCOCC[*:2]
1272,[*:1]CCC1=CN(N=N1)CCOCCOCCOCC[*:2]
1273,[*:1]CCC1=CN(N=N1)CCOCCOCCOCCOCC[*:2]
1274,[*:1]CCC1=CN(N=N1)CCOCCOCCOCCOCCOCC[*:2]
1275,[*:1]CCC1=CN(N=N1)CCOCCOCCOCCOCCOCCOCC[*:2]
1276,[*:1]CCCCC1=CN(N=N1)CCOCCOCCOCCOCCOCCOCC[*:2]
1277,[*:1]CCCC1=CN(N=N1)CCOCCOCCOCCOCCOCC[*:2]
1278,[*:1]CCCC1=CN(N=N1)CCOCCOCCOCCOCCOCCOCC[*:2]
1279,[*:1]CCNC(=O)CCC[*:2]
1280,[*:1]CCNC(=O)CCCCC[*:2]
1281,[*:1]CCNC(=O)CCCCCC[*:2]
1282,[*:1]CCNC(=O)CCCCCCC[*:2]
1283,[*:1]C1=CC=C(C=C1)CNC(=O)CCC[*:2]
1284,[*:1]C1=CC=C(C=C1)CNC(=O)CCCC[*:2]
1285,[*:1]C1=CC=C(C=C1)CNC(=O)CCCCC[*:2]
1286,[*:1]C1=CC=C(C=C1)CNC(=O)CCCCCC[*:2]
1287,[*:1]C1=CC=C(C=C1)CNC(=O)CCCCCCC[*:2]
1288,[*:1]NCC#C[*:2]
1289,[*:1]NCCC#C[*:2]
1290,[*:1]NCCCC#C[*:2]
1291,[*:1]C1=CC(=CC=C1)C#C[*:2]
1292,[*:1]C1=CC=C(C=C1)C#C[*:2]
1293,[*:1]C1=CC(=CC=C1)NC(=O)CCC#C[*:2]
1294,[*:1]C1=CC(=CC=C1)NC(=O)CCCC#C[*:2]
1295,[*:1]C1=CC(=CC=C1)NC(=O)CCCCC#C[*:2]
1296,[*:1]C1=CC=C(C=C1)NC(=O)CCC#C[*:2]
1297,[*:1]C1=CC=C(C=C1)NC(=O)CCCC#C[*:2]
1298,[*:1]C1=CC=C(C=C1)NC(=O)CCCCC#C[*:2]
1299,[*:1]C1=CC(=CC=C1)OCC#C[*:2]
1300,[*:1]C1=CC(=CC=C1)OCCC#C[*:2]
1301,[*:1]NCCOCCOCCOCCOCCOCC[*:2]
1302,[*:1]NCCOCCOCCOCCOCCOCCOCC[*:2]
1303,[*:1]NCCOCCOCCOCCOCCOCCOCCOCC[*:2]
1867,[*:1]C(=O)NCCOCCOCCOCCOCCOCCN[*:2]
1304,[*:1]NC1=CC=C(C=C1)C(=O)NCCCC[*:2]
1305,[*:1]NC1=CC=C(C=C1)C(=O)NCCCCO[*:2]
1306,[*:1]NC1=CC=C(C=C1)C(=O)NC2CCN(CC2)[*:2]
1307,[*:1]NC1=CC=C(C=C1)C(=O)NCCN2CCN(CC2)[*:2]
1308,[*:1]NC1=CC=C(C=C1)C(=O)NCCCCN[*:2]
1309,[*:1]NC1=CC=C(C=C1)C(=O)NCCCN2CCN(CC2)[*:2]
1310,[*:1]NC1=CC=C(C=C1)C(=O)NCCCN2CC3CC2CN3[*:2]
1311,[*:1]NC1=CC=C(C=C1)C(=O)NCCCN2CCC3(CCN(CC3)[*:2])CC2
1312,[*:1]CC(=O)NCCCO[*:2]
1313,[*:1]CC(=O)NCCCCCO[*:2]
1314,[*:1]CC(=O)NCCOCCOCCO[*:2]
1315,[*:1]COCC1=CN(N=N1)CCOCCOCCO[*:2]
1316,[*:1]NCC1=CN(N=N1)CCCCNC(=O)CO[*:2]
1317,[*:1]NCC1=CN(N=N1)CCCCNC(=O)C[*:2]
1318,[*:1]NCC1=CN(N=N1)CCCCNC(=O)CN[*:2]
1319,[*:1]NC(=O)CN1C=C(N=N1)C[*:2]
1320,[*:1]NC(=O)CN1C=C(N=N1)CCC(=O)[*:2]
1321,[*:1]NC(=O)CN1C=C(N=N1)CCCC(=O)[*:2]
1322,[*:1]NC(=O)CN1C=C(N=N1)CCCCC(=O)[*:2]
1323,[*:1]NC(=O)CCN1C=C(N=N1)CCCCC(=O)[*:2]
1324,[*:1]NC(=O)CCCC1=CN(N=N1)C2=CC=C(C=C2)CC(=O)[*:2]
1325,[*:1]NC(=O)CCN1C=C(N=N1)C[*:2]
1326,[*:1]NC(=O)CCN1C=C(N=N1)CCCC(=O)[*:2]
1327,[*:1]CC(=O)NCC1=CN(N=N1)C2=CC=C(C=C2)CC(=O)[*:2]
1328,[*:1]NC(=O)CCCCCCC[*:2]
1329,[*:1]NC(=O)CCCCCCCCC[*:2]
1330,[*:1]C1=CC=CC=C1[*:2]
1331,[*:1]C1=CC=CC=C1C(=O)NCC[*:2]
1332,[*:1]C1=CC=CC=C1C(=O)NCCC[*:2]
1333,[*:1]C1=CC=CC=C1C(=O)NCCCC[*:2]
1334,[*:1]C1=CC=CC=C1C(=O)NCCCCC[*:2]
1335,[*:1]C1=CC=CC=C1C(=O)NCCCCCC[*:2]
1336,[*:1]C1=CC=CC=C1C(=O)NCCCCCCC[*:2]
1337,[*:1]C1=CC=CC=C1C(=O)NCCOC[*:2]
1338,[*:1]C1=CC=CC=C1C(=O)NCCOCCOC[*:2]
1339,[*:1]C1=CC=CC=C1C(=O)NCCOCCOCCOC[*:2]
1340,[*:1]C1=CC=CC=C1C(=O)NCCOCCOCCOCCOC[*:2]
1341,[*:1]C1=CC=CC=C1C(=O)NCCOCCOCCOCCOCCOC[*:2]
1342,[*:1]C1=CC=CC=C1C(=O)NCCOCCOCCOCCOCCOCCOC[*:2]
1343,[*:1]CC1=CN(N=N1)CCC(=O)[*:2]
1344,[*:1]CC1=CN(N=N1)CC(=O)[*:2]
1345,[*:1]CC1=CN(N=N1)C(C)C(=O)[*:2]
1346,[*:1]CCCC1=CN(N=N1)CCC(=O)[*:2]
1347,[*:1]CCCC1=CN(N=N1)CCCC(=O)[*:2]
1348,[*:1]CCCC1=CN(N=N1)CCCCC(=O)[*:2]
1349,[*:1]CCCC1=CN(N=N1)CCCCCC(=O)[*:2]
1350,[*:1]CCCC1=CN(N=N1)CC(=O)[*:2]
1351,[*:1]CCCC1=CN(N=N1)C(C)C(=O)[*:2]
1352,[*:1]CCCCC1=CN(N=N1)CCC(=O)[*:2]
1353,[*:1]CCCCC1=CN(N=N1)CCCC(=O)[*:2]
1354,[*:1]CCCCC1=CN(N=N1)CCCCC(=O)[*:2]
1355,[*:1]CCCCC1=CN(N=N1)CCCCCC(=O)[*:2]
1356,[*:1]CCCCC1=CN(N=N1)CC(=O)[*:2]
1357,[*:1]CCCCC1=CN(N=N1)C(C)C(=O)[*:2]
1358,[*:1]CCOC(=O)CCOCCOCCOCC[*:2]
1359,[*:1]CCOC(=O)CCOCCOCCN1C=C(N=N1)C[*:2]
1360,[*:1]CCC(=O)NCCCNC(=O)CO[*:2]
1361,[*:1]CCC(=O)N1CCN(CC1)CC(=O)NCC[*:2]
1362,[*:1]CCC(=O)N1CCN(CC1)CC(=O)NCCC[*:2]
1363,[*:1]CCC(=O)N1CCN(CC1)CC(=O)NCCCC[*:2]
1364,[*:1]CCC(=O)N1CCN(CC1)CC(=O)NCCCCC[*:2]
1365,[*:1]CCC(=O)N1CCN(CC1)CC(=O)NCCCCCC[*:2]
1366,[*:1]C(=O)N1CCN(CC1)CC(=O)NCC[*:2]
1367,[*:1]C(=O)N1CCN(CC1)CC(=O)NCCC[*:2]
1368,[*:1]C(=O)N1CCN(CC1)CC(=O)NCCCC[*:2]
1369,[*:1]C(=O)N1CCN(CC1)CC(=O)NCCCCCC[*:2]
1370,[*:1]CCOCCOCCOCCOCCOCCNC(=O)CO[*:2]
1371,[*:1]OCCOCCOCCOCCOCCOCCNC(=O)CO[*:2]
1372,[*:1]OCCOCCOCCOCCNC(=O)CO[*:2]
1373,[*:1]OCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CO[*:2]
1374,[*:1]CCCC(=O)NCCCCC[*:2]
1375,[*:1]CCCC(=O)NCCCCCCC[*:2]
1376,[*:1]CCCC(=O)NCCCCCCCCCC[*:2]
1377,[*:1]CCCC(=O)NCCOCCOCCOC[*:2]
1378,[*:1]CCCC(=O)NCCOCCOCCOCCOCC[*:2]
1379,[*:1]CCCC(=O)NCC[*:2]
1380,[*:1]CCCC(=O)NCCCCCC[*:2]
1381,[*:1]CCCC(=O)NCCOCC[*:2]
1382,[*:1]CCCC(=O)NCCOCCOCC[*:2]
1383,[*:1]CCCC(=O)NCCOCCOCCOCC[*:2]
1384,[*:1]CCCC(=O)NCCOCCOCCOCCOCCOCC[*:2]
1385,[*:1]CCCC(=O)NCCOCCOCC(=O)NCC[*:2]
1386,[*:1]CCCC(=O)NCCOCCOCCOCC(=O)NCC[*:2]
1387,[*:1]CCCC(=O)NCCCC(=O)NCC[*:2]
1388,[*:1]CCCC(=O)NCCCCCC(=O)NCC[*:2]
1389,[*:1]CCCC(=O)NCCCCCCCC(=O)NCC[*:2]
1390,[*:1]CCCC(=O)NCCCCCCCCCCC(=O)NCC[*:2]
1391,[*:1]OC[*:2]
1392,[*:1]OCCCCC[*:2]
1393,[*:1]OCCCCCC[*:2]
1394,[*:1]OCCCCCCCC[*:2]
1395,[*:1]CCOCCN[*:2]
1396,[*:1]C1=CC=C(C=C1)C(=O)N2CCC(CC2)C[*:2]
1538,[*:1]N1CCC(CC1)C[*:2]
1397,[*:1]C1=CC=C(C=C1)C(=O)N2CCC(CC2)[*:2]
1398,[*:1]C1=CC=C(C=C1)C(=O)N2CCC(CC2)(C[*:2])OC
1543,[*:1]N1CCC(CC1)(C[*:2])OC
1399,[*:1]C1=CC=C(C=C1)C(=O)N2CCN(CC2)C3CN(C3)[*:2]
1400,[*:1]C1=CC=C(C=C1)C(=O)N2CC(C2)C[*:2]
1541,[*:1]N1CC(C1)C[*:2]
1401,[*:1]C1=CC=C(C=C1)C(=O)N2CCC(CC2)(C[*:2])F
1402,[*:1]C1=CC=C(C=C1)C(=O)N2CCC3(CC2)CC(C3)[*:2]
1403,[*:1]C1=CC=C(C=C1)C(=O)N2CCN(CC2)CC(=O)[*:2]
1404,[*:1]C1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)C[*:2]
1405,[*:1]C(=O)OC[*:2]
1406,[*:1]NC1=CC=C(C=C1)C(=O)NCCCCC[*:2]
1407,[*:1]NC1=CC=C(C=C1)C(=O)NCCCCCC[*:2]
1408,[*:1]NC1=CC=C(C=C1)C(=O)NCCC[*:2]
1409,[*:1]NC1=CC=C(C=C1)C(=O)NCCOCC[*:2]
1410,[*:1]NC1=CC=C(C=C1)C(=O)NCCOCCOCCOCCOCCOCCOCC[*:2]
1411,[*:1]NC1=CC=C(C=C1)C(=O)NCCOCCOCCOCCOCCOCC[*:2]
1412,[*:1]NC1=CC=C(C=C1)C(=O)NCCOCCOCCOCCOCC[*:2]
1413,[*:1]C1=CN(N=N1)CCOCCOCCOCCOCC[*:2]
1414,[*:1]C1=CN(N=N1)CCOCCOCCOCCOCCOCC[*:2]
1415,[*:1]C1=CN(N=N1)CCOCCOCCOCCOCCOCCOCC[*:2]
1416,[*:1]CCC1=CC=C(C=C1)N2CCN(CC2)[*:2]
1417,[*:1]CCCC1=CC=C(C=C1)NC(=O)C[*:2]
1418,[*:1]CCN1CCN(CC1)C(=O)C[*:2]
1419,[*:1]CCN(C)CC1CCN(CC1)[*:2]
1420,[*:1]CCC1CCC(CC1)N2CCN(CC2)[*:2]
1421,[*:1]CCCN1CCN(CC1)C(=O)C[*:2]
1422,[*:1]C1CC(C1)N(C)CC2CCN(CC2)C(=O)[*:2]
1423,[*:1]CCN1CCC(CC1)OC2CCN(CC2)C(=O)[*:2]
1424,[*:1]C1CCN(CC1)CC2CCN(CC2)C(=O)[*:2]
1425,[*:1]OC1CCN(CC1)CC2CCN(CC2)C(=O)[*:2]
1426,[*:1][C@H]1CCN(C[C@@H]1F)CC2CCN(CC2)C(=O)[*:2]
1427,[*:1]C1=CC(=CC=C1)CN2CCN(CC2)C(=O)C3CCN(CC3)[*:2]
1428,[*:1]C1=CC(=CC=C1)OCCN2CCN(CC2)CC3CCN(CC3)[*:2]
1429,[*:1]C1=CC(=CC=C1)OCCN2CCN(CC2)CCCC3CCN(CC3)[*:2]
1430,[*:1]CN1CCN(CC1)C(=O)CN2CCC(CC2)[*:2]
1431,[*:1]C(=O)N1CCC(CC1)C(=O)N2CCN(CC2)[*:2]
1432,[*:1]N1CCN(CC1)C(=O)CCC[*:2]
1433,[*:1]N1CCN(CC1)C(=O)[C@H]2C[C@@H](C2)[*:2]
1434,[*:1]N1CCN(CC1)C(=O)CCCO[*:2]
1435,[*:1]C(=O)CCCCCC(=O)[*:2]
1436,[*:1]C(=O)CCCCCCCC(=O)[*:2]
1437,[*:1]C(=O)CCCCCCCCCC(=O)[*:2]
1438,[*:1]C(=O)CCCCCCCCCCCCCCC(=O)[*:2]
1439,[*:1]C(=O)COCCOCC(=O)[*:2]
1440,[*:1]C(=O)COCCOCCOCC(=O)[*:2]
1441,[*:1]CC(=O)NCCOCCOCCOCCNC(=O)C[*:2]
1442,[*:1]CC(=O)NCCOCCOCCNC(=O)C[*:2]
1443,[*:1]CC(=O)NCCOCCNC(=O)C[*:2]
1444,[*:1]CCOCCOCCC(=O)[*:2]
1445,[*:1]CCOCCC(=O)[*:2]
1446,[*:1]CCOCCOCCOCCOCCC(=O)[*:2]
1447,[*:1]CCOCCOCCOCCOCCOCCC(=O)[*:2]
1448,[*:1]CCOCCOCCOCCOCCOCCOCCC(=O)[*:2]
1449,[*:1]CCCCCCCCC(=O)[*:2]
1450,[*:1]CCCCCCCCCCC(=O)[*:2]
1451,[*:1]CCCCCCCCCCCCC(=O)[*:2]
1452,[*:1]CCCCCCCCCCCCCCC(=O)[*:2]
1453,[*:1]NCCCOCCOCCOCCC[*:2]
1454,[*:1]CCCCCCCN1CCC(CC1)[*:2]
1455,[*:1]CC(=O)NCCOCCOCCOCC(=O)NC[*:2]
1456,[*:1]C1=CC=C(C=C1)OCCOCCOCC[*:2]
1457,[*:1]C1=CC=C(C=C1)OCCOCCOCCOCC[*:2]
1458,[*:1]C1=CC=C(C=C1)OCCCCCC[*:2]
1459,[*:1]C1=CC=C(C=C1)OCCCCCCCC[*:2]
1460,[*:1]C1=CC=C(C=C1)OCCCCCCCCCC[*:2]
1461,[*:1]C1CCN(CC1)C(=O)COCCOCC[*:2]
1462,[*:1]C1CCN(CC1)C(=O)COCCOCCOCC[*:2]
1463,[*:1]C1CCN(CC1)C(=O)CCCCC[*:2]
1464,[*:1]C1CCN(CC1)C(=O)CCCCCCC[*:2]
1465,[*:1]C1CCN(CC1)C(=O)CCCCCCCCC[*:2]
1466,[*:1]C1=CC=C(C=C1)OCC#CC2=CC=C(C=C2)C(=O)N3CCN(CC3)[*:2]
1467,[*:1]C1=CC=C(C=C1)O[C@@H]2CCN(C2)C(=O)C3CCN(CC3)[*:2]
1468,[*:1]C1=CC=C(C=C1)O[C@H]2CCN(C2)C(=O)C3CCN(CC3)[*:2]
1469,[*:1]C1=CN(N=N1)CCOCCOCCOCCC[*:2]
1470,[*:1]C(=O)NCCCCCCCC[*:2]
1471,[*:1]C(=O)NCCCCCCCCCCC[*:2]
1472,[*:1]CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCC[*:2]
1473,[*:1]CCC(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC[*:2]
1474,[*:1]CCC(=O)NCCOCCOCCO[*:2]
1475,[*:1]CCC(=O)NCCOCCOCCOCCOCCO[*:2]
1476,[*:1]CCC(=O)NCCCCCO[*:2]
1477,[*:1]CCC(=O)NCCCCCCO[*:2]
1478,[*:1]CCC(=O)NCCOCCOCCOCCOCCOCCOCC[*:2]
1479,[*:1]NCCOCCOCCOCCOCCOC[*:2]
1480,[*:1]NCCOCCOCCOCCOCCOCCOC[*:2]
1481,[*:1]NCCOCCOCCOCCOCCOCC(=O)[*:2]
1482,[*:1]CN1CCN(CC1)C(=O)CCC[*:2]
1483,[*:1]CN1CCN(CC1)C(=O)CCCC[*:2]
1484,[*:1]CN1CCN(CC1)C(=O)CCCCC[*:2]
1485,[*:1]CN1CCN(CC1)C(=O)CCCCCC[*:2]
1486,[*:1]CN1CCN(CC1)C(=O)CCCCCCC[*:2]
1487,[*:1]CN1CCN(CC1)C(=O)CCCCCCCC[*:2]
1488,[*:1]CN1CCN(CC1)C(=O)CCCCCCCCC[*:2]
1489,[*:1]CCCCCNC(=O)[*:2]
1490,[*:1]C1=CC=C(C=C1)CO[*:2]
1491,[*:1]CCCOCCOCCOCCCNC(=O)C[*:2]
1492,[*:1]CCNC(=O)CCOCCOCC[*:2]
1493,[*:1]CCNC(=O)CCOCCOCCOCC[*:2]
1494,[*:1]CCNC(=O)CCOCCOCCOCCOCC[*:2]
1495,[*:1]CCNC(=O)CCOCCOCCOCCOCCOCC[*:2]
1496,[*:1]CCNC(=O)CCCCCCCCC[*:2]
1497,[*:1]C(=O)NC[*:2]
1498,[*:1]NCCOCCNC(=O)C[*:2]
1499,[*:1]NCCCCCNC(=O)C[*:2]
1500,[*:1]NCCOCCOCCOCCNC(=O)C[*:2]
1501,[*:1]NCCOCCOCCOCCOCCNC(=O)C[*:2]
1502,[*:1]CCCC(=O)NCCCC[*:2]
1503,[*:1]CCCC(=O)NCCCCCCCC[*:2]
1504,[*:1]CCCC(=O)NCCOCCOCCOCCOC[*:2]
1505,[*:1]CCCC(=O)NCCOCCOCCOCCOCCOC[*:2]
1506,[*:1]CCCC(=O)NCCCCCCCCC[*:2]
1507,[*:1]CCCC(=O)N1CCN(CC1)CCCCCC[*:2]
1508,[*:1]CCCC(=O)N1CCN(CC1)CCCCCCC[*:2]
1509,[*:1]CCCC(=O)N1CCN(CC1)CCCCCCCC[*:2]
1510,[*:1]CCCCC(=O)N1CCN(CC1)CCCCCCCCCC[*:2]
1511,[*:1]COCCOCCOCCNC(=O)CO[*:2]
1512,[*:1]COCCOCCOCCOCCNC(=O)CO[*:2]
1968,[*:1]C(=O)NCCOCCOCCOCCOCCNC(=O)CO[*:2]
1513,[*:1]OCCCCO[*:2]
1514,[*:1]OCCCCCCO[*:2]
1515,[*:1]OCCCCCCCCO[*:2]
1516,[*:1]OCCCCCCN(C)CCN([*:2])C
1517,[*:1]CCOCCOCCOCCC(=O)N[*:2]
1518,[*:1]CCOCCOCCOCCC(=O)N(C)CCN([*:2])C
1519,[*:1]COCCCCCCO[*:2]
1520,[*:1]CCOCCCCCCO[*:2]
1521,[*:1]CCC(=O)N(C)CCN([*:2])C
1522,[*:1]CCC(=O)NCCCC(=O)N[*:2]
1523,[*:1]CC1=CN(N=N1)CCC[*:2]
1524,[*:1]CC1=CN(N=N1)CC[*:2]
1525,[*:1]CCC1=CN(N=N1)CCC[*:2]
1526,[*:1]CCCCCNC(=O)COC1=C(C=C(C=C1OC)N[*:2])OC
1527,[*:1]OCC(=O)NCC1=CC=C(C=C1)OCCC[*:2]
1528,[*:1]OCC(=O)NCCC1=CC=C(C=C1)OCCC[*:2]
1529,[*:1]OCC(=O)NCCC1=CC=C(C=C1)OCCCC[*:2]
1530,[*:1]OCC(=O)NCCC1=CC=C(C=C1)OCCCCC[*:2]
1531,[*:1]OCC(=O)NCCC1=CC=C(C=C1)OCCCCCC[*:2]
1532,[*:1]OCC(=O)N1CCC(CC1)CN2CCN(CC2)C[*:2]
1533,[*:1]OCC(=O)N1CCC(CC1)CN2CCC(CC2)CN3CCN(CC3)C[*:2]
1534,[*:1]C(=O)N1CCC(CC1)CN2CCC(CC2)CN3CCN(CC3)C[*:2]
1535,[*:1]CC(=O)N1CCC(CC1)CN2CCC(CC2)CN3CCN(CC3)C[*:2]
1536,[*:1]CCC(=O)N1CCC(CC1)CN2CCC(CC2)CN3CCN(CC3)C[*:2]
1537,[*:1]OCC(=O)NCCCCC(=O)[*:2]
1539,[*:1]N1CCC(CC1)CC[*:2]
1540,[*:1]N1CC(C1)[*:2]
1542,[*:1]N1CCC(CC1)(C[*:2])F
1544,[*:1]N1CCC(CC1)(C)C[*:2]
1545,[*:1]N1CCC(CC1)(C[*:2])O
1546,[*:1]C(=O)CCCCCCCO[*:2]
1547,[*:1]C(=O)CCCCCCCCCO[*:2]
1548,[*:1]C(=O)CN[*:2]
1549,[*:1]CC1CCN(CC1)[*:2]
1550,[*:1]C(=O)C1CCN(CC1)[*:2]
1551,[*:1]CCC1CCN(CC1)[*:2]
1552,[*:1]NCC1CCN(CC1)C(=O)CO[*:2]
1553,[*:1]NCCCCCCCCCCCNC(=O)CO[*:2]
1554,[*:1]NC1CCN(CC1)C(=O)CO[*:2]
1555,[*:1]N1CCC(CC1)CCC[*:2]
1556,[*:1]N1CCC(CC1)CCCC[*:2]
1557,[*:1]N1CCC(CC1)CCCCC[*:2]
1558,[*:1]N1CCC(CC1)CCCCCC[*:2]
1559,[*:1]N1CCC(CC1)CN2CC(C2)[*:2]
1560,[*:1]N1CCC(CC1)CN2CC(C2)C[*:2]
1561,[*:1]N1CCC(CC1)CN2CCC(CC2)[*:2]
1562,[*:1]N1CCC(CC1)CN2CCC(CC2)C[*:2]
1563,[*:1]N1CC(C1)CN2CCC(CC2)[*:2]
1564,[*:1]N1CC(C1)CN2CCC(CC2)C[*:2]
1565,[*:1]N1CCC(CC1)C(=O)N2CC(C2)C[*:2]
1566,[*:1]N1CCC(CC1)C(=O)N2CCC(CC2)[*:2]
1567,[*:1]N1CCC(CC1)C(=O)N2CCC(CC2)C[*:2]
1568,[*:1]N1CCC(CC1)CN2CCC(CC2)C(=O)[*:2]
1569,[*:1]N1CC(C1)C(=O)N2CCC(CC2)C[*:2]
1570,[*:1]N1CC(C1)CN2CCC(CC2)C(=O)[*:2]
1571,[*:1]N1CC2(C1)CN(C2)C(=O)C[*:2]
1572,[*:1]N1CC2(C1)CCN(C2)C(=O)C[*:2]
1573,[*:1]N1CCC2(C1)CN(C2)C(=O)C[*:2]
1574,[*:1]N1CC2(C1)CCN(CC2)C(=O)C[*:2]
1575,[*:1]N1CCC2(CC1)CN(C2)C(=O)C[*:2]
1576,[*:1]N1CCC2(C1)CCN(CC2)C(=O)C[*:2]
1577,[*:1]N1CCC2(CC1)CCN(C2)C(=O)C[*:2]
1578,[*:1]N1CCC2(CC1)CCN(CC2)C(=O)C[*:2]
1579,[*:1]N1CCC2(CCCN(C2)C(=O)C[*:2])CC1
1580,[*:1]N1CCC2(CC1)CCN(CC2)CC(=O)[*:2]
1581,[*:1]OCC(=O)NCCN[*:2]
1582,[*:1]OCCOCC(=O)NCCN[*:2]
1583,[*:1]OCCOCC(=O)NCCN([*:2])C
1584,[*:1]CCCOCCOCCOCC(=O)NCCN[*:2]
1585,[*:1]CCCOCCOCCOCC(=O)NCCOCCOCCN[*:2]
1586,[*:1]CCCOCCOCCOCC(=O)N1CCC(CC1)CN2CCN(CC2)[*:2]
1587,[*:1]C1CCN(CC1)C(=O)CO[*:2]
1588,[*:1]CCC1=CC=C(C=C1)NC(=O)CC[*:2]
1589,[*:1]CCC1=CC=C(C=C1)NC(=O)CCCC[*:2]
1590,[*:1]CCC1=CC=C(C=C1)NC(=O)CCCCC[*:2]
1591,[*:1]CCC1=CC=C(C=C1)NC(=O)CCCCCC[*:2]
1592,[*:1]CCC1=CC=C(C=C1)NC(=O)CCCCCCC[*:2]
1593,[*:1]CCC1=CC=C(C=C1)NC(=O)CCCCCCCC[*:2]
1594,[*:1]CCC1=CC=C(C=C1)NC(=O)CCCCCCCCC[*:2]
1595,[*:1]CCC1=CC=C(C=C1)NC(=O)CCCCCCCCCC[*:2]
1596,[*:1]C1=CC=C(C=C1)CN[*:2]
1597,[*:1]C1=CC=C(C=C1)N[*:2]
1598,[*:1]N1CC2(C1)CN(C2)[*:2]
1599,[*:1]N[*:2]
1600,[*:1]C1=CC=C(C=C1)C2=CC=C(C=C2)N[*:2]
1601,[*:1]CCCC1=CN(N=N1)C[*:2]
1602,[*:1]CCCCC1=CN(N=N1)C[*:2]
1603,[*:1]CCCCCC1=CN(N=N1)C[*:2]
1604,[*:1]CCCC1=CN(N=N1)CCCN[*:2]
1605,[*:1]CCCCC1=CN(N=N1)CCCN[*:2]
1606,[*:1]CCCCCC1=CN(N=N1)CCCN[*:2]
1607,[*:1]CCCCCCC1=CN(N=N1)CCCN[*:2]
1608,[*:1]CCCCCCCC1=CN(N=N1)CCCN[*:2]
1609,[*:1]CCOCCOCC1=CN(N=N1)CCCN[*:2]
1610,[*:1]CC1CCN(CC1)C(=O)CN[*:2]
1611,[*:1]CC1CCN(CC1)C(=O)CCN[*:2]
1612,[*:1]CC1CCN(CC1)C(=O)CCCN[*:2]
1613,[*:1]CC1CN(C1)C2CCN(CC2)[*:2]
1614,[*:1]CC1CN(C1)CC2CCN(CC2)[*:2]
1615,[*:1]CC1CCN(CC1)C2CCN(CC2)[*:2]
1616,[*:1]CC1CCN(CC1)CC2CCN(CC2)[*:2]
1617,[*:1]CC1CCN(CC1)CC2CN(C2)C3CCN(CC3)[*:2]
1618,[*:1]CC1CCN(CC1)CC2CN(C2)CC3CCN(CC3)[*:2]
1619,[*:1]CC1CCN(CC1)CC2CCN(CC2)C3CCN(CC3)[*:2]
1620,[*:1]CC1CCN(CC1)CC2CCN(CC2)CC3CCN(CC3)[*:2]
1621,[*:1]CC1CCN(CC1)C(=O)N2CCC3(CCN(CC3)[*:2])CC2
1622,[*:1]CC1CCN(CC1)C(=O)C2=CC=C(C=C2)N3CCN(CC3)[*:2]
1625,[*:1]S(=O)(=O)N1CCN(CC1)CCOCCOCCOCCOCCC[*:2]
1626,[*:1]CN1CCN(CC1)CCOCCOCCC[*:2]
1627,[*:1]CN1CCN(CC1)CCCOCCC[*:2]
1628,[*:1]CC(=O)NCC(=O)N[*:2]
1629,[*:1]CC(=O)NCCCC(=O)N[*:2]
1630,[*:1]CC(=O)NCCCCCC(=O)N[*:2]
1631,[*:1]CC(=O)NCCCCCCCC(=O)N[*:2]
1632,[*:1]CC(=O)NCCCCCCCCCCC(=O)N[*:2]
1633,[*:1]CCCCCCCC(=O)N1CCC(CC1)CCC(=O)N[*:2]
1634,[*:1]CC(=O)NCCOCCOCC(=O)N[*:2]
1635,[*:1]CC(=O)NCCOCCOCCOCC(=O)N[*:2]
1636,[*:1]CCCCCCCC(=O)N1CCN(CC1)[*:2]
1637,[*:1]CCCCCCCC(=O)NCC1CCN(CC1)C(=O)[*:2]
1638,[*:1]CCCCCCCC(=O)N1CCC2(CCN(CC2)C(=O)[*:2])CC1
1639,[*:1]CC(=O)N1CCC(CC1)CCC(=O)N2CCC3(CCN(CC3)C(=O)[*:2])CC2
1640,[*:1]CCOCCOCC(=O)N1CCC2(CCN(CC2)C(=O)[*:2])CC1
1641,[*:1]CCCN1CCN(CC1)CC[*:2]
1642,[*:1]CCCC1CCN(CC1)CC[*:2]
1643,[*:1]C1CCN(CC1)CCCCC[*:2]
1644,[*:1]C1CCC2(CN(C2)C[C@H]3CC[C@@H](CC3)[*:2])CC1
1645,[*:1]C1CCC2(CCN(CC2)C[C@H]3CC[C@@H](CC3)[*:2])CC1
1646,[*:1]C1CCC2(CC1)CN(C2)C3CCC(CC3)[*:2]
